Total weight: 770312
(377.617,4149.26)--(378.235,4148.71)	0.824041
(2330.5,5320.56)--(2329.36,5320.14)	1.2211
(5786.01,9645.03)--(5786.53,9643.89)	1.26005
(1411.44,9097.96)--(1412.77,9098.03)	1.32993
(4030.58,4398.61)--(4031.16,4397.42)	1.33165
(7460.86,7834.71)--(7459.52,7834.65)	1.34189
(7631.22,8519.2)--(7630.89,8520.6)	1.43715
(5477.78,7330.68)--(5478.13,7332.09)	1.45339
(1966.89,1982.42)--(1967.43,1980.85)	1.65629
(4378.12,6911.82)--(4379.73,6911.18)	1.73081
(6698.41,8210.3)--(6700.16,8210.3)	1.75326
(1891.13,7379.3)--(1889.33,7378.97)	1.83015
(5238.06,6628.39)--(5236.42,6629.21)	1.83768
(2886.57,127.776)--(2888.41,127.29)	1.90024
(1046.52,2428.84)--(1045.88,2430.73)	1.98637
(9476.77,1441.51)--(9478.72,1441.05)	2.00282
(398.656,2712.82)--(396.691,2713.86)	2.22374
(4197.23,7264.51)--(4195.49,7263.1)	2.23178
(2239.31,3640.92)--(2241.1,3639.54)	2.26637
(153.612,7869.93)--(151.263,7869.7)	2.35971
(62.9085,9941.96)--(64.6556,9940.21)	2.46902
(9889.89,9597.54)--(9888.34,9595.49)	2.56608
(1935.7,8640.87)--(1935.56,8643.48)	2.61369
(407.356,1113.92)--(405.443,1111.85)	2.81896
(9275.49,4355.39)--(9274.18,4357.94)	2.86441
(2401.05,4192.61)--(2399.85,4189.88)	2.97973
(9907.47,6621.04)--(9910.45,6620.87)	2.9811
(8871.06,1832.65)--(8873.58,1830.94)	3.05448
(5755.5,1684.62)--(5754.66,1681.61)	3.12577
(2824.18,7296.83)--(2820.99,7297.06)	3.19278
(259.574,7523.75)--(256.36,7523.62)	3.21706
(6817.63,9721.95)--(6820.8,9721.15)	3.27574
(6660.15,5459.35)--(6656.87,5458.85)	3.31715
(7870.92,2663.83)--(7867.47,2664.4)	3.49022
(5546.3,3595.57)--(5549.7,3594.7)	3.50683
(394.808,5526.5)--(398.365,5525.72)	3.6407
(6271.43,5332.66)--(6269.92,5336.07)	3.73002
(7787.25,6258.91)--(7790.98,6259.41)	3.76071
(5481.65,1629.91)--(5484.38,1627.29)	3.77957
(7951.48,4288.8)--(7948.07,4287.15)	3.78723
(5101.85,6673.12)--(5098.53,6671.29)	3.79266
(2939.25,6915.79)--(2935.61,6917)	3.83732
(458.763,4601.9)--(456.65,4605.11)	3.8459
(1402.21,2513.92)--(1402.05,2517.77)	3.84796
(7119.9,8528.25)--(7121.83,8524.9)	3.85798
(8751.7,9039.69)--(8750.5,9043.49)	3.98067
