Total weight: 617261
(547.532,2875.24)--(546.709,2875.17)	0.825766
(9993.19,4205.55)--(9994.58,4204.85)	1.54859
(3332.53,897.176)--(3332.39,895.069)	2.1119
(7598.09,6329.45)--(7600.26,6329.39)	2.16517
(6886.47,4174.51)--(6886.37,4172.33)	2.18499
(1523.19,3107.07)--(1523.54,3109.31)	2.27048
(8864.06,7206.96)--(8866.25,7206.33)	2.27624
(7439.48,8026.45)--(7437.15,8026.2)	2.33995
(8934.6,3739.89)--(8937.06,3739.33)	2.51323
(5876.04,4681.13)--(5877.51,4679.08)	2.51908
(460.503,7720.48)--(458.426,7719.02)	2.54158
(4014.71,6155.74)--(4013.16,6157.8)	2.57529
(2076.57,3826.33)--(2076.9,3828.88)	2.57661
(5713.82,7009.93)--(5714.5,7013.06)	3.20426
(3905.73,6177.19)--(3902.52,6178.65)	3.52465
(3160.75,4174.71)--(3159.07,4171.57)	3.55558
(8767.77,7227.5)--(8765.88,7230.55)	3.58945
(1936.79,5673.37)--(1934.71,5670.35)	3.66711
(6759.22,5958.67)--(6756.67,5961.5)	3.8067
(2995.69,7271.27)--(2999.35,7272.5)	3.86558
(315.151,5274.2)--(316.327,5278.12)	4.09691
(5921.74,1220.39)--(5917.97,1222.19)	4.17856
(4020.94,8562.49)--(4019.45,8566.49)	4.27076
(3435.34,970.741)--(3434.11,974.873)	4.31356
(9523.28,1710.71)--(9519.56,1708.5)	4.33363
(3796.64,742.555)--(3793.75,739.325)	4.33902
(5227.74,5075.58)--(5227.77,5071.24)	4.34961
(4820.77,994.94)--(4823.75,998.17)	4.39182
(2534.74,7209.67)--(2532.71,7205.76)	4.40481
(9957.8,9833.96)--(9958.02,9838.51)	4.55648
(2318.83,6986.59)--(2317.08,6982.36)	4.58428
(141.57,855.859)--(137.822,858.595)	4.64009
(1532.54,4946.53)--(1537.16,4945.86)	4.6707
(7798.33,6914.28)--(7802.68,6912.27)	4.79628
(2252.92,7909.92)--(2250.98,7914.36)	4.84545
(9072.13,8910.04)--(9076.66,8912.09)	4.96845
(9759.78,2686.57)--(9754.8,2686.96)	4.99773
(1883.68,1408.71)--(1886.68,1412.84)	5.10445
(1607.43,4252.58)--(1604.49,4248.35)	5.1448
(4521.48,5779.08)--(4524.41,5774.77)	5.20557
(4741.62,649.726)--(4737.68,646.285)	5.23007
(9394.75,9635.77)--(9390.25,9638.67)	5.35116
(2883.68,1960.44)--(2886.76,1964.9)	5.42102
(4208.47,5877.93)--(4211.09,5883.09)	5.79395
(6153.29,933.618)--(6147.45,933.95)	5.85132
(7499.22,146.374)--(7498.67,140.435)	5.96384
(5001.92,5062.17)--(4995.91,5062.01)	6.00493
(3771.68,3046.38)--(3770.04,3052.2)	6.04121
(939.806,6335.43)--(942.282,6341.01)	6.10318
(9145,6627.33)--(9143.72,6621.2)	6.25646
(9450.1,9083.94)--(9456.15,9081.78)	6.4238
(9527.55,6920.14)--(9525.81,6913.94)	6.43618
(1176.3,8129.67)--(1182.49,8131.44)	6.43887
(2313.17,9386.13)--(2313.53,9379.69)	6.44276
(4404.9,4839.06)--(4398.69,4837.28)	6.45878
(6943.99,1582.78)--(6942.48,1589.07)	6.46792
(6376.6,9252.65)--(6375.91,9246.04)	6.64606
(2964.17,3930.77)--(2968.87,3926.06)	6.65259
(2779.27,2295.1)--(2772.62,2294.63)	6.6639
(180.173,5196.49)--(186.72,5194.46)	6.85533
(5976.57,3355.16)--(5978.51,3348.56)	6.88826
(1781.25,7338.21)--(1787.94,7340.32)	7.01213
(2999.41,9793.53)--(2998.54,9786.57)	7.0129
(2567.48,2139.99)--(2565.64,2133.2)	7.03863
(9122.89,7199.19)--(9121.01,7206.02)	7.08551
(8801.85,8790.71)--(8807.74,8794.83)	7.18178
(2501.51,5034.98)--(2508.71,5036.52)	7.36255
(8272.02,5489)--(8265.02,5486.61)	7.39624
(2084.62,734.16)--(2077.22,733.131)	7.47471
(2826.96,316.026)--(2833.11,311.766)	7.4859
(2909.99,8367.63)--(2914.77,8361.83)	7.50902
