Total weight: 711732
(3476.65,9169.02)--(3476.54,9169.63)	0.616899
(4779.58,7073.08)--(4779.3,7072.32)	0.812575
(8034.5,637.665)--(8033.41,638.046)	1.15094
(6914.79,4821.86)--(6914.35,4823.09)	1.30738
(7631.83,4779.07)--(7633.13,4779.53)	1.37429
(679.232,7705.14)--(677.59,7705.16)	1.64135
(3439.46,8833.99)--(3438.06,8835.49)	2.04956
(2651.68,7053.98)--(2653.26,7052.65)	2.0555
(7796.3,1657)--(7796.86,1655.01)	2.06631
(9720.05,5353.78)--(9722.16,5353.67)	2.11559
(2867.08,5517.45)--(2866.19,5515.42)	2.21704
(9553.43,8869.58)--(9553.85,8867.2)	2.40965
(8804.3,8734.46)--(8803.53,8736.81)	2.46453
(309.227,9765.2)--(307.346,9763.54)	2.51153
(7311.15,2791.4)--(7308.7,2792.14)	2.56256
(2994.94,8535.37)--(2993.59,8533.13)	2.61865
(3997.24,6221.58)--(3997.63,6218.97)	2.63844
(3697.62,9514.92)--(3694.84,9514.7)	2.78661
(9978.69,488.818)--(9980.29,491.098)	2.7874
(5443.42,5331.97)--(5441.49,5329.95)	2.7884
(2380.42,3023.38)--(2382.12,3021.05)	2.88369
(9298.54,721.073)--(9300.33,723.471)	2.99241
(356.561,843.72)--(355.908,846.688)	3.03879
(612.59,52.5432)--(609.743,53.6701)	3.06162
(3546.37,8549.99)--(3548.99,8548.32)	3.10518
(1747.6,1699.99)--(1744.73,1701.32)	3.1637
(2824.85,5270.51)--(2821.62,5270.09)	3.25719
(4338.76,2796.13)--(4340.48,2798.92)	3.27683
(6706.51,2093.72)--(6704.05,2091.52)	3.29701
(982.395,7259.93)--(979.662,7261.82)	3.32314
(7842.93,9637.9)--(7846.46,9637.48)	3.54911
(9016.71,1106.24)--(9020.21,1106.91)	3.55932
(1106.23,1957.87)--(1106.6,1961.47)	3.62321
(2131.83,3085.48)--(2135.19,3084.04)	3.65225
(4644.52,982.303)--(4641.03,981.204)	3.65737
(3719.65,8057.31)--(3717.46,8054.34)	3.68603
(2546.19,3205.31)--(2549.84,3204.72)	3.69027
(6389.09,7468.88)--(6392.35,7467.13)	3.69949
(7974.32,5260.19)--(7975.95,5263.55)	3.72706
(6693.26,2375.11)--(6689.52,2374.88)	3.74224
(9338.82,1267.86)--(9342.62,1267.71)	3.80858
(8852.98,1604.52)--(8856.24,1602.49)	3.84364
(362.759,9960.06)--(365.356,9957.22)	3.84892
(7961.59,7247.81)--(7957.72,7247.55)	3.87437
(8974.44,5784.29)--(8972.61,5787.73)	3.89518
(3689.19,5128.4)--(3685.26,5128.17)	3.92799
(579.221,219.406)--(578.252,223.226)	3.94052
(5248.19,5061.54)--(5249.27,5065.35)	3.95866
(6809.83,8899.03)--(6811.24,8895.26)	4.02678
(8573.78,7531.81)--(8576.85,7534.5)	4.07646
(7076.15,9865.9)--(7077.09,9861.81)	4.19291
(8804.3,8734.46)--(8803.79,8730.21)	4.28269
(1447.47,8687.41)--(1445.77,8683.33)	4.42551
(5097.42,7722.33)--(5101.84,7722.99)	4.46962
(4357.68,2655.6)--(4361.94,2654.06)	4.52247
(2043.43,1164.32)--(2047.98,1164.17)	4.55158
(5793.96,1957.18)--(5798.39,1955.95)	4.60432
(187.861,8982.88)--(189.498,8987.18)	4.60572
(719.145,4998.68)--(723.388,4996.87)	4.60976
(4103.47,8438.39)--(4104.76,8433.89)	4.68845
(7406.37,9587.85)--(7401.84,9586.54)	4.71719
(6183.03,9096.03)--(6179.8,9099.54)	4.77151
(6440.68,5476)--(6436.98,5479.02)	4.7809
(2330.09,1974.33)--(2334.76,1975.52)	4.81757
(6900.61,4455.02)--(6895.8,4454.28)	4.8655
(2899.15,7745.24)--(2903.91,7744.12)	4.88395
(6566.3,1564.77)--(6570.5,1567.42)	4.96626
(2125.41,6764.58)--(2126.54,6759.74)	4.96939
(6223.96,181.825)--(6226.62,177.602)	4.99373
(2375.52,5331.12)--(2379.65,5328.31)	4.99432
(4344.97,5642.04)--(4349.89,5643.23)	5.05649
(4158.3,2566.8)--(4153.64,2564.55)	5.18362
(3072.13,4679.66)--(3075.25,4683.83)	5.20844
(9168.52,4506.61)--(9163.85,4504.21)	5.25181
(8880.23,1828.38)--(8883.41,1824.09)	5.34338
(6914.79,4821.86)--(6918.94,4818.4)	5.40181
(7936.04,3167.01)--(7930.69,3166.2)	5.41596
(7164.4,8923.81)--(7167.95,8919.68)	5.44142
(2799.78,6038.76)--(2805.16,6037.86)	5.455
(900.21,7463.68)--(904.969,7460.95)	5.48482
(3819.81,6844.6)--(3825.22,6843.62)	5.48844
(9564.96,708.927)--(9569.83,711.475)	5.50237
(2370.63,5839.24)--(2375.32,5836.33)	5.51377
(3168.98,6955.91)--(3170.54,6950.61)	5.53328
(8815.54,2547.03)--(8814.75,2541.55)	5.53587
(7390.45,7264.13)--(7394.07,7259.91)	5.55568
(4205.92,6007.28)--(4203.69,6012.45)	5.62845
(3343.94,1377.88)--(3343.33,1383.53)	5.67847
(7974.32,5260.19)--(7968.59,5260.03)	5.73316
(2275.08,3085.42)--(2279.46,3089.13)	5.7393
(6648.22,5241.25)--(6643.55,5244.59)	5.74546
(4077.27,1918.62)--(4083.23,1918.71)	5.95306
(1567.71,8740.52)--(1573.33,8742.59)	5.99202
(211.762,5333.03)--(206.86,5336.51)	6.01272
(7029.53,609.557)--(7025.22,613.758)	6.01477
(6460.87,2348.1)--(6455.01,2346.74)	6.01997
(6467.52,3906.49)--(6472.56,3909.85)	6.06278
(538.615,8521.39)--(543.278,8525.32)	6.09878
(5162.33,5606.14)--(5165.57,5611.32)	6.10188
(2129.34,6996.23)--(2126.67,6990.68)	6.15693
(1962.93,9393.26)--(1965.66,9398.88)	6.25525
(8321.54,591.708)--(8318.96,597.446)	6.2919
(8667.22,4387.05)--(8673.19,4389.07)	6.30237
(8276.38,3400.08)--(8273.72,3394.34)	6.32696
(8204.34,7124.77)--(8210.63,7125.55)	6.33123
(2982.42,6238.51)--(2982.18,6232.17)	6.34528
(1836.08,2168.84)--(1833.21,2174.57)	6.40198
(9866.29,3316.67)--(9861.06,3312.89)	6.45243
(4888.02,1042.78)--(4892.75,1038.32)	6.49628
(8352.73,6494.47)--(8358.98,6492.23)	6.64193
(8392,1277.37)--(8391.46,1284)	6.65211
(9543.74,1618.08)--(9546.1,1624.32)	6.6631
(5363.02,3828.64)--(5366.36,3822.88)	6.66326
(2572.22,8420.06)--(2576.12,8414.61)	6.70014
(2096.31,9275.49)--(2092.66,9281.12)	6.71105
(6053.72,1426.99)--(6054.52,1420.27)	6.76858
(8342.08,7070.8)--(8335.32,7071.28)	6.78314
(4097.19,7856.7)--(4100.67,7862.55)	6.8074
(9924.55,7358.07)--(9919.73,7362.89)	6.81624
(6070.25,4821.39)--(6076.86,4819.7)	6.82268
(6773.72,3692.77)--(6771.52,3686.28)	6.85494
(1161.48,6449.5)--(1154.74,6451.03)	6.91465
(3771.5,3244.76)--(3770.29,3237.92)	6.94739
(9861.25,2187.06)--(9864.93,2192.97)	6.9667
(9229.89,6152.18)--(9223.36,6154.64)	6.98035
(173.642,3893.37)--(169.609,3899.08)	6.9862
(6399.57,6586.58)--(6404.12,6591.88)	6.98828
(870.485,3151.67)--(876.689,3148.4)	7.00948
(1671.24,5611.54)--(1664.77,5614.3)	7.03236
(9167.1,3002.5)--(9172.12,2997.51)	7.07467
(2116.65,1361.82)--(2121.62,1356.74)	7.10921
(4586.87,1367.06)--(4593.14,1370.48)	7.13875
(5834.03,5559.63)--(5826.87,5559.9)	7.16612
(3246.89,5708.48)--(3240.22,5711.28)	7.23047
(4875.81,4248.29)--(4876.87,4241.1)	7.26746
(1768.26,9840.67)--(1768.34,9847.95)	7.27337
(7074.73,5890.87)--(7072.32,5897.75)	7.28714
(3941.68,6141.2)--(3947.35,6145.77)	7.28718
(7182.62,6949.01)--(7175.5,6947.46)	7.2874
(124.339,4500.85)--(120.639,4507.17)	7.32235
(3186.6,557.596)--(3183.37,564.169)	7.32592
(1694.83,6459.72)--(1687.55,6460.66)	7.3377
(859.84,6132.69)--(861.762,6139.8)	7.36886
(6919.66,4253.93)--(6920.24,4246.54)	7.417
(9829.66,5158.15)--(9825.43,5152.05)	7.42465
(9271.19,1333.83)--(9272.08,1341.2)	7.42662
(4828.45,3265.8)--(4833.95,3270.89)	7.49699
(3143.61,1235.2)--(3148.67,1229.66)	7.50543
(8094.34,3494.45)--(8097.46,3487.63)	7.50801
(6807.6,2614.83)--(6815.1,2614.06)	7.53508
(8652.31,7351.98)--(8646.43,7356.69)	7.5351
(3389.76,591.379)--(3395.51,586.487)	7.54593
(1826.99,1015.65)--(1833.49,1019.57)	7.60023
(3215.84,359.176)--(3214.51,351.635)	7.65664
(4578.05,3810.57)--(4584.22,3805.99)	7.68378
(3289.76,522.685)--(3295.98,527.209)	7.68951
(7208.73,2795.84)--(7205.49,2802.83)	7.70084
(373.579,8761.56)--(380.395,8765.15)	7.70827
(144.295,2129.91)--(138.195,2125.2)	7.70932
(3438.06,8835.49)--(3432.82,8829.8)	7.73543
(7676.49,9231.63)--(7678.98,9238.97)	7.75596
(8222.95,7201.5)--(8225.9,7194.27)	7.80315
(5497.32,9696.42)--(5500.5,9689.25)	7.84277
(8490.83,8948.36)--(8495.34,8954.8)	7.86113
(310.102,3171.03)--(317.409,3168.11)	7.87006
(5977.43,5944.7)--(5983.79,5940.06)	7.8741
(8884.16,8216.59)--(8885.81,8224.3)	7.88432
(7926.82,4444.78)--(7932.22,4439.01)	7.90633
(5552.73,1590.16)--(5554.76,1582.48)	7.94118
(9737.84,6749.91)--(9745.08,6746.62)	7.95761
(510.552,4913.09)--(506.633,4906.12)	7.9941
(4911.31,9442.57)--(4914.89,9449.77)	8.03148
(341.903,7301.3)--(333.91,7302.18)	8.04235
(4928.78,2527.38)--(4931.43,2519.75)	8.08152
(8930.72,107.085)--(8930.61,115.184)	8.09929
(3440.45,1392.81)--(3434.46,1387.27)	8.15759
(1119.25,5741.62)--(1116.92,5733.74)	8.21472
(4332.83,2641.9)--(4324.6,2641.87)	8.23458
(3302.9,1397.94)--(3295.27,1401.06)	8.24294
(4248.75,9963.71)--(4241.65,9967.9)	8.24699
(4874.62,1170.06)--(4876.79,1178.03)	8.25583
(9390.68,4719.41)--(9396.18,4713.25)	8.25818
(1989.46,5663.9)--(1981.46,5665.95)	8.26077
(4806.25,2760.11)--(4813.76,2756.45)	8.35782
(5758.89,7749.19)--(5766.54,7745.83)	8.35987
(2231.94,1278.59)--(2223.6,1277.97)	8.36412
(5111.47,2778.97)--(5103.24,2780.7)	8.40526
