Total weight: 462497
(9699.22,1595.84)--(9698.25,1595.51)	1.02088
(4483.65,9505.46)--(4484.83,9507.43)	2.29805
(7019.24,7052.32)--(7016.54,7052.97)	2.77764
(6130.08,6464.39)--(6127.86,6461.55)	3.60849
(8420.13,1886.03)--(8419.81,1882.38)	3.66473
(4040.75,8248.7)--(4037.95,8251.7)	4.10026
(1887.16,8636.59)--(1889.6,8633.27)	4.11958
(1286.72,8303.64)--(1282.93,8306.03)	4.4835
(146.296,5541.18)--(147.638,5545.59)	4.61391
(6447.06,625.122)--(6442.4,625.878)	4.72337
(508.352,214.726)--(513.19,215.455)	4.89321
(9698.49,5367.19)--(9694.79,5362.94)	5.63277
(9106.81,6214.77)--(9103.09,6210.38)	5.74686
(1600.67,9343.27)--(1602.4,9348.79)	5.783
(2842.9,4815.18)--(2847.18,4819.17)	5.84978
(3266.49,7292.67)--(3271.9,7290.2)	5.94288
(1721.4,6103.53)--(1717.69,6108.33)	6.0683
(7508.37,5274.61)--(7514.37,5273.64)	6.0773
(5929.18,6630.66)--(5923.03,6632.75)	6.4925
(1639.73,2988.49)--(1645.89,2990.65)	6.52876
(571.265,4492.24)--(577.343,4494.78)	6.58671
(2694.58,6164.88)--(2687.83,6165.22)	6.75813
(5900.74,1801.1)--(5901.77,1794.38)	6.80393
(1988.72,1329.65)--(1982.58,1332.88)	6.93478
(7214.16,2840.9)--(7209.13,2836.1)	6.94952
(1446.34,9222.1)--(1453.6,9222.68)	7.28805
(9242.53,7796.14)--(9237.83,7790.52)	7.32437
(4673.25,8948.57)--(4675.28,8941.27)	7.57716
(1915.08,2516.08)--(1919.86,2522.06)	7.65296
(7593.75,8909.36)--(7600.42,8913.13)	7.66366
(9562.71,5378.98)--(9570.24,5376.71)	7.86545
(5294.94,7092.46)--(5286.75,7093.48)	8.2604
(4450.86,2221.26)--(4452.85,2229.51)	8.48423
(6659.64,6802.11)--(6662.85,6810.08)	8.59143
(4261.18,356.381)--(4252.87,358.895)	8.68116
(2423.35,6489.25)--(2424.69,6498.18)	9.02954
(6127.86,6461.55)--(6127.84,6452.35)	9.19352
(6782.83,5944.06)--(6786.13,5935.36)	9.30116
(4802.85,353.266)--(4804.63,344.124)	9.31325
(2843.2,3038.38)--(2847.05,3029.83)	9.37718
(9957.83,9609.83)--(9948.53,9607.08)	9.69706
(1651.15,1630.1)--(1658.53,1623.5)	9.90298
(7472.46,537.121)--(7473.32,547.06)	9.97553
