Total weight: 650712
(7337.56,2773.12)--(7337.14,2773.04)	0.431913
(9881.26,7734.52)--(9882.09,7735.55)	1.32201
(7105.96,9766.39)--(7104.69,9765.74)	1.41928
(4748.59,2186.89)--(4749.44,2185.45)	1.67213
(1625.06,3224.21)--(1624.02,3222.63)	1.89181
(3270.48,3009.67)--(3268.96,3008.34)	2.01614
(2196.6,8244.91)--(2195.61,8243.03)	2.12204
(865.164,7948.38)--(865.649,7950.49)	2.16529
(7608.12,6954.03)--(7606.22,6952.63)	2.36465
(3341.64,6304.57)--(3341.14,6302.07)	2.54889
(1266.27,4337.22)--(1267.72,4339.36)	2.58589
(7897.94,3675.56)--(7900.44,3674.88)	2.593
(2561.68,575.227)--(2559.31,576.286)	2.59791
(7839.94,759.826)--(7838.74,757.468)	2.64906
(5038.78,2430.71)--(5041.03,2432.21)	2.70313
(2416.43,5477.87)--(2414.19,5479.5)	2.76682
(1848.46,8305.4)--(1848.51,8308.18)	2.7817
(3419.02,8812.55)--(3419.94,8809.74)	2.95759
(7814.37,3938.67)--(7814.36,3941.79)	3.11713
(2197.72,6522.21)--(2194.48,6522.65)	3.26826
(2855.8,3738.48)--(2856.46,3735.26)	3.28244
(8662.14,8152.06)--(8659.02,8153.13)	3.30065
(7095.18,8388.46)--(7095.61,8384.93)	3.55974
(4875.24,2412.19)--(4878.05,2414.44)	3.59992
(2922.89,2680.99)--(2924.73,2677.86)	3.62847
(8366.29,557.334)--(8368.42,554.344)	3.67153
(9140.47,9474.89)--(9142.56,9471.83)	3.70575
(7105.99,6989.14)--(7107.87,6985.8)	3.83593
(5756.75,9369.9)--(5760.53,9369.2)	3.84899
(7430.17,7425.8)--(7428.44,7422.35)	3.86399
(7708.41,3358.21)--(7705.03,3356.25)	3.90654
(5863.86,9643.47)--(5865.39,9647.18)	4.01412
(2797.28,8828.8)--(2797.24,8824.77)	4.03398
(4100.67,6423.56)--(4102.28,6427.28)	4.05284
(6141.51,8696.05)--(6144.99,8698.48)	4.24344
(8228.88,9653.2)--(8233.01,9654.58)	4.35848
(3091.55,2079.77)--(3088.6,2076.52)	4.39308
(1957.51,5036.59)--(1961.3,5039.06)	4.5208
(1302.7,6013.67)--(1304.74,6017.72)	4.53477
(4134.29,6765.04)--(4138.18,6762.64)	4.57971
(5717.62,7216.9)--(5713.07,7217.53)	4.59558
(4133.84,6136.81)--(4129.24,6136.65)	4.60868
(5531.55,4328.16)--(5527.58,4325.74)	4.64696
(326.677,6783.51)--(325.141,6778.86)	4.89697
(3562.28,365.545)--(3564.84,361.359)	4.90918
(4157.1,7189.93)--(4160.98,7192.94)	4.91046
(2078.38,8348.87)--(2077.33,8344.01)	4.97044
(5380.36,677.441)--(5383.58,681.362)	5.07258
(6149.38,1586.27)--(6144.25,1585.87)	5.14171
(3420.52,1293.4)--(3420.62,1288.16)	5.24129
(7474.57,5860.91)--(7472.41,5865.71)	5.25993
