Total weight: 650712
(7337.14,2773.04)--(7337.56,2773.12)	0.431913
(9881.26,7734.52)--(9882.09,7735.55)	1.32201
(7105.96,9766.39)--(7104.69,9765.74)	1.41928
(4748.59,2186.89)--(4749.44,2185.45)	1.67213
(1625.06,3224.21)--(1624.02,3222.63)	1.89181
(3270.48,3009.67)--(3268.96,3008.34)	2.01614
(2195.61,8243.03)--(2196.6,8244.91)	2.12204
(865.649,7950.49)--(865.164,7948.38)	2.16529
(7606.22,6952.63)--(7608.12,6954.03)	2.36465
(3341.14,6302.07)--(3341.64,6304.57)	2.54889
(1266.27,4337.22)--(1267.72,4339.36)	2.58589
(7900.44,3674.88)--(7897.94,3675.56)	2.593
(2559.31,576.286)--(2561.68,575.227)	2.59791
(7839.94,759.826)--(7838.74,757.468)	2.64906
(5041.03,2432.21)--(5038.78,2430.71)	2.70313
(2414.19,5479.5)--(2416.43,5477.87)	2.76682
(1848.46,8305.4)--(1848.51,8308.18)	2.7817
(3419.94,8809.74)--(3419.02,8812.55)	2.95759
(7814.37,3938.67)--(7814.36,3941.79)	3.11713
(2194.48,6522.65)--(2197.72,6522.21)	3.26826
(2855.8,3738.48)--(2856.46,3735.26)	3.28244
(8659.02,8153.13)--(8662.14,8152.06)	3.30065
(7095.18,8388.46)--(7095.61,8384.93)	3.55974
(4878.05,2414.44)--(4875.24,2412.19)	3.59992
(2924.73,2677.86)--(2922.89,2680.99)	3.62847
(8368.42,554.344)--(8366.29,557.334)	3.67153
(9142.56,9471.83)--(9140.47,9474.89)	3.70575
(7107.87,6985.8)--(7105.99,6989.14)	3.83593
(5756.75,9369.9)--(5760.53,9369.2)	3.84899
(7428.44,7422.35)--(7430.17,7425.8)	3.86399
(7705.03,3356.25)--(7708.41,3358.21)	3.90654
(5865.39,9647.18)--(5863.86,9643.47)	4.01412
(2797.24,8824.77)--(2797.28,8828.8)	4.03398
(4100.67,6423.56)--(4102.28,6427.28)	4.05284
(6144.99,8698.48)--(6141.51,8696.05)	4.24344
(8228.88,9653.2)--(8233.01,9654.58)	4.35848
(3091.55,2079.77)--(3088.6,2076.52)	4.39308
(1957.51,5036.59)--(1961.3,5039.06)	4.5208
(1304.74,6017.72)--(1302.7,6013.67)	4.53477
(4138.18,6762.64)--(4134.29,6765.04)	4.57971
(5713.07,7217.53)--(5717.62,7216.9)	4.59558
(4133.84,6136.81)--(4129.24,6136.65)	4.60868
(5527.58,4325.74)--(5531.55,4328.16)	4.64696
(325.141,6778.86)--(326.677,6783.51)	4.89697
(3562.28,365.545)--(3564.84,361.359)	4.90918
(4160.98,7192.94)--(4157.1,7189.93)	4.91046
(2078.38,8348.87)--(2077.33,8344.01)	4.97044
(5380.36,677.441)--(5383.58,681.362)	5.07258
(6149.38,1586.27)--(6144.25,1585.87)	5.14171
(3420.62,1288.16)--(3420.52,1293.4)	5.24129
(7474.57,5860.91)--(7472.41,5865.71)	5.25993
(5018.18,1681.7)--(5017.66,1687.05)	5.37439
(7955.34,3565.14)--(7959.7,3561.99)	5.37857
(297.718,5728.58)--(294.512,5732.97)	5.43402
(5461.17,7141.01)--(5464.06,7136.41)	5.43463
(9255.64,69.6239)--(9254.6,74.9838)	5.45944
(8556.69,3806.58)--(8556.02,3801.16)	5.46589
(6304.83,7927.18)--(6309.17,7930.53)	5.48272
(9847.36,8817.91)--(9842.05,8819.6)	5.57575
(5516.72,3420.3)--(5519.09,3425.37)	5.59414
(4889.96,924.974)--(4887.28,920.058)	5.59765
(1891.43,9163.34)--(1886.09,9165.08)	5.61331
(4903.41,2366.77)--(4908.46,2369.5)	5.73672
(1393.49,3187.86)--(1394.6,3193.58)	5.82189
(612.815,9885.92)--(610.704,9880.4)	5.91384
(5349.9,6528.06)--(5355.13,6530.84)	5.91686
(31.7736,9845.02)--(33.8543,9850.58)	5.94186
(58.7331,8965.52)--(54.6684,8969.98)	6.03325
(9920.64,716.642)--(9923.79,711.429)	6.09084
(7809.75,3945.94)--(7814.36,3941.79)	6.2077
(3423.81,4998.62)--(3419.07,5002.67)	6.22859
(580.854,3424.23)--(586.598,3421.72)	6.26578
(4972.14,5619.39)--(4978.44,5618.66)	6.33567
(2085.86,9684.1)--(2087.05,9690.37)	6.37911
(4192.76,7283.79)--(4190.1,7277.91)	6.44632
(2227.11,3785.96)--(2228.27,3792.3)	6.45064
(603.5,2979.8)--(605.361,2973.62)	6.45335
(966.57,7060.74)--(965.73,7067.24)	6.55013
(7783.37,6656.56)--(7782.21,6663.08)	6.62951
(5215.42,5151.09)--(5212.33,5145.21)	6.64208
(150.866,8648.63)--(152.525,8655.07)	6.64735
(8342.33,88.9006)--(8335.66,88.5475)	6.68038
(5014.93,4484.27)--(5018.47,4478.59)	6.69102
(5903.7,3758.9)--(5906.18,3765.13)	6.70388
