Total weight: 711732
(3476.54,9169.63)--(3476.65,9169.02)	0.616899
(4779.58,7073.08)--(4779.3,7072.32)	0.812575
(8034.5,637.665)--(8033.41,638.046)	1.15094
(6914.79,4821.86)--(6914.35,4823.09)	1.30738
(7633.13,4779.53)--(7631.83,4779.07)	1.37429
(679.232,7705.14)--(677.59,7705.16)	1.64135
(3438.06,8835.49)--(3439.46,8833.99)	2.04956
(2653.26,7052.65)--(2651.68,7053.98)	2.0555
(7796.86,1655.01)--(7796.3,1657)	2.06631
(9720.05,5353.78)--(9722.16,5353.67)	2.11559
(2867.08,5517.45)--(2866.19,5515.42)	2.21704
(9553.43,8869.58)--(9553.85,8867.2)	2.40965
(8803.53,8736.81)--(8804.3,8734.46)	2.46453
(309.227,9765.2)--(307.346,9763.54)	2.51153
(7311.15,2791.4)--(7308.7,2792.14)	2.56256
(2993.59,8533.13)--(2994.94,8535.37)	2.61865
(3997.24,6221.58)--(3997.63,6218.97)	2.63844
(3694.84,9514.7)--(3697.62,9514.92)	2.78661
(9980.29,491.098)--(9978.69,488.818)	2.7874
(5441.49,5329.95)--(5443.42,5331.97)	2.7884
(2380.42,3023.38)--(2382.12,3021.05)	2.88369
(9300.33,723.471)--(9298.54,721.073)	2.99241
(356.561,843.72)--(355.908,846.688)	3.03879
(612.59,52.5432)--(609.743,53.6701)	3.06162
(3548.99,8548.32)--(3546.37,8549.99)	3.10518
(1744.73,1701.32)--(1747.6,1699.99)	3.1637
(2824.85,5270.51)--(2821.62,5270.09)	3.25719
(4340.48,2798.92)--(4338.76,2796.13)	3.27683
(6706.51,2093.72)--(6704.05,2091.52)	3.29701
(979.662,7261.82)--(982.395,7259.93)	3.32314
(7846.46,9637.48)--(7842.93,9637.9)	3.54911
(9020.21,1106.91)--(9016.71,1106.24)	3.55932
(1106.23,1957.87)--(1106.6,1961.47)	3.62321
(2131.83,3085.48)--(2135.19,3084.04)	3.65225
(4644.52,982.303)--(4641.03,981.204)	3.65737
(3719.65,8057.31)--(3717.46,8054.34)	3.68603
(2546.19,3205.31)--(2549.84,3204.72)	3.69027
(6392.35,7467.13)--(6389.09,7468.88)	3.69949
(7975.95,5263.55)--(7974.32,5260.19)	3.72706
(6693.26,2375.11)--(6689.52,2374.88)	3.74224
(9342.62,1267.71)--(9338.82,1267.86)	3.80858
(8856.24,1602.49)--(8852.98,1604.52)	3.84364
(362.759,9960.06)--(365.356,9957.22)	3.84892
(7961.59,7247.81)--(7957.72,7247.55)	3.87437
(8974.44,5784.29)--(8972.61,5787.73)	3.89518
(3689.19,5128.4)--(3685.26,5128.17)	3.92799
(579.221,219.406)--(578.252,223.226)	3.94052
(5248.19,5061.54)--(5249.27,5065.35)	3.95866
(6809.83,8899.03)--(6811.24,8895.26)	4.02678
(8573.78,7531.81)--(8576.85,7534.5)	4.07646
(7076.15,9865.9)--(7077.09,9861.81)	4.19291
(8803.79,8730.21)--(8804.3,8734.46)	4.28269
(1445.77,8683.33)--(1447.47,8687.41)	4.42551
(5101.84,7722.99)--(5097.42,7722.33)	4.46962
(4361.94,2654.06)--(4357.68,2655.6)	4.52247
(2047.98,1164.17)--(2043.43,1164.32)	4.55158
(5798.39,1955.95)--(5793.96,1957.18)	4.60432
(187.861,8982.88)--(189.498,8987.18)	4.60572
