Total weight: 740524
(9382.61,2977.43)--(9382.47,2977.67)	0.282862
(8664.22,3260.19)--(8663.11,3260.2)	1.11504
(3692.71,7449.31)--(3691.65,7449.79)	1.15664
(3615.96,7837.81)--(3614.69,7837.63)	1.2751
(7853.9,6485.64)--(7855.32,6485.72)	1.42916
(5660.39,3917.62)--(5659.51,3916.4)	1.50349
(404.404,5919.43)--(405.71,5920.49)	1.68443
(2753.97,8311.2)--(2753.07,8309.75)	1.70754
(7170.65,3851.95)--(7172.55,3852.39)	1.9564
(1244.95,230.235)--(1246.57,231.387)	1.99023
(1052.21,3615.53)--(1050.35,3614.74)	2.01907
(9384.15,8707.36)--(9383.41,8705.44)	2.05591
(1703.12,7456.85)--(1703.25,7459.04)	2.20058
(665.537,5358.52)--(663.608,5359.68)	2.25031
(7643.53,9736.99)--(7643.72,9739.33)	2.35192
(8313.81,1383.87)--(8311.64,1384.96)	2.42313
(1082.2,5029.22)--(1083.62,5031.35)	2.55549
(9794.41,5497.88)--(9795.09,5500.37)	2.58279
(9950.07,3144.02)--(9949.63,3146.59)	2.60473
(6945.6,8498.21)--(6945.39,8500.82)	2.61465
(2166.42,9698.55)--(2166.12,9701.23)	2.69722
(3807.03,9253.65)--(3809.74,9253.32)	2.73088
(9100.98,9967.13)--(9098.26,9966.84)	2.7385
(2713.51,4096.1)--(2711.06,4094.8)	2.76862
(1197.84,1544.35)--(1196.58,1546.87)	2.82632
(171.117,4213.77)--(168.325,4213.15)	2.85987
(3069.78,6890.27)--(3066.8,6890.21)	2.97791
(7379.06,5913.81)--(7375.98,5913.22)	3.12905
(9514.76,2617.77)--(9515.96,2614.81)	3.1933
(9170.21,6515.36)--(9171.96,6512.28)	3.54282
(8651.07,3714.62)--(8653.1,3711.66)	3.59383
(1058.17,3406.89)--(1054.52,3406.74)	3.64622
(323.063,1384.59)--(325.505,1381.83)	3.67971
(3313.31,9869.52)--(3313.15,9865.69)	3.83587
(3433.83,2652.64)--(3437.61,2651.74)	3.88636
(4442.26,2745.02)--(4441.15,2741.2)	3.9864
(7853.35,1914.26)--(7852.67,1918.25)	4.0529
(275.957,8712.02)--(278.752,8714.97)	4.06407
(4336.12,261.403)--(4337.87,257.568)	4.21613
(2094.37,4322.11)--(2096.08,4326)	4.24741
(1228.27,6605.7)--(1229.45,6609.83)	4.29169
(1684.82,6555.99)--(1682.99,6559.88)	4.29563
(2696.7,9717.4)--(2692.34,9717.07)	4.37315
(9867.73,6610.62)--(9865.45,6614.35)	4.37844
(823.56,4668.66)--(819.134,4669.03)	4.44189
(8280.92,7219.99)--(8280.21,7215.57)	4.47656
(1546.26,8594.32)--(1545.21,8589.74)	4.69661
(2784.53,3283.1)--(2780.85,3286.18)	4.79858
(7886.74,8133.01)--(7891.55,8132.72)	4.82509
(7083.93,6468.34)--(7082.36,6472.95)	4.86339
(7330.59,1546.31)--(7331.57,1541.52)	4.89281
(1505.48,141.368)--(1501.47,144.255)	4.93977
(6137.04,8179.07)--(6134.91,8183.53)	4.94035
(2355.04,9523.47)--(2359.96,9523.05)	4.94412
(1430.27,6785.48)--(1428.11,6789.95)	4.96437
