Total weight: 793229
(3540.17,1052.37)--(3540.11,1052.16)	0.221564
(3969.04,308.493)--(3968.65,308.563)	0.394291
(2734.18,9345.72)--(2734,9345.23)	0.52401
(4022.02,9760.75)--(4022.58,9761.1)	0.657755
(1904.37,1681.22)--(1903.93,1680.17)	1.13848
(2149.22,5053.79)--(2149.6,5054.96)	1.23363
(4862.47,2296.38)--(4862.16,2297.63)	1.29624
(7331.45,1837.76)--(7330.13,1837.72)	1.32773
(563.491,3255.54)--(564.352,3254.34)	1.47826
(6124.4,1558.1)--(6124.16,1556.59)	1.53693
(4730.69,1864.24)--(4729.57,1865.39)	1.60722
(5568.88,1601.63)--(5570.52,1601.8)	1.65099
(7371.07,5536.51)--(7370.01,5535.01)	1.84085
(4380.6,4686.25)--(4380.04,4684.47)	1.85984
(4645,1891.33)--(4646.51,1892.47)	1.89197
(25.2185,7018.99)--(24.0075,7017.51)	1.90591
(9571.83,1094.81)--(9571.57,1092.79)	2.03096
(1708.8,6164.87)--(1706.6,6164.95)	2.19706
(5520.49,3390.65)--(5521.02,3392.82)	2.24015
(2967.01,3132.46)--(2969.04,3133.64)	2.3503
(5300.29,4024.42)--(5301.59,4026.4)	2.3701
(8909.45,862.153)--(8911.62,863.122)	2.3767
(4859.12,8899.18)--(4860.09,8901.39)	2.40517
(7155.27,9283.52)--(7153.53,9281.76)	2.47662
(6154,6536.08)--(6156.34,6537.11)	2.56135
(3297.09,6940.01)--(3294.51,6940.31)	2.59795
(6680.31,3656.87)--(6682.56,3658.18)	2.60221
(6862.25,9663.79)--(6861.68,9661.12)	2.73117
(8866.62,6823.74)--(8869.11,6822.34)	2.85516
(7043.36,2983.2)--(7040.47,2983.3)	2.88444
(4683.71,8358.04)--(4684.67,8360.76)	2.88825
(338.239,7346.12)--(335.57,7344.88)	2.94162
(9646.42,1289.84)--(9644.1,1287.84)	3.06614
(3104.37,2505.11)--(3101.72,2503.5)	3.09686
(9892.28,4723.3)--(9895.23,4724.32)	3.12034
(6456.07,8140)--(6458.48,8137.97)	3.15436
(7712.27,6329.36)--(7715.39,6328.75)	3.17806
(747.762,7956.16)--(750.712,7954.91)	3.20452
(2335.25,749.107)--(2336.43,752.161)	3.27247
(1107.09,6779.5)--(1109.65,6777.31)	3.36773
(8090.12,7407.36)--(8088.77,7410.47)	3.3951
(574.803,8592.15)--(573.513,8588.98)	3.42558
(7146.77,3849.02)--(7143.43,3849.8)	3.43964
(9194.79,9036.86)--(9191.78,9038.61)	3.483
(5222.01,2959.32)--(5222.73,2962.83)	3.58078
(9315.73,5542.68)--(9319.39,5543.09)	3.68113
(4849.18,1736.25)--(4851.27,1739.44)	3.80917
(2074.29,4657.7)--(2076.92,4654.9)	3.84641
(325.371,5795.19)--(328.399,5797.68)	3.92328
(9569.89,5260.01)--(9573.83,5260.52)	3.98063
(6901.99,5688.34)--(6905.51,5690.22)	3.99197
(6260.57,4479.1)--(6260.64,4483.12)	4.03005
(8385.83,7856.11)--(8389.76,7855.2)	4.03285
(7521.47,9258.25)--(7524.7,9260.7)	4.05805
(7553.81,1573.1)--(7554.96,1577)	4.06907
(1973.73,161.163)--(1977.82,160.791)	4.10019
(8905.4,4709.43)--(8908.23,4712.41)	4.10767
(3802.56,6487.1)--(3800.2,6483.74)	4.11298
(9146.18,9144.01)--(9147.83,9147.78)	4.12211
(1549,9629.45)--(1544.87,9629.65)	4.13397
(2998.31,2014.77)--(2994.47,2016.34)	4.15219
